STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT21,WT22
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-10-17,8.05,0,0,0,75,56,210,210,18.1,23,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-10-18,10.96,0,0,0,74,55,320,320,23.9,32,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-10-19,11.86,0,0,0,62,50,320,320,28,36,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-10-20,8.28,0.01,0,0,70,45,190,200,21.9,30,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-10-21,4.92,0.23,0,0,73,54,310,310,16.1,21,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-10-22,14.76,0.86,0,0,58,55,320,330,21.9,29.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-10-23,15.66,0,0,0,68,54,320,320,28,38.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-10-24,10.96,0,0,0,71,55,300,310,18.1,30,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-10-25,7.16,0,0,0,74,49,250,250,14.1,21.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-10-26,10.29,0,0,0,73,51,290,280,23.9,31.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-10-27,5.59,0,0,0,71,46,170,170,13,15,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-10-28,9.4,0,0,0,80,57,200,210,14.1,18.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-10-29,4.92,0.03,0,0,70,51,340,330,23.9,31.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-10-30,8.5,0,0,0,63,49,350,320,17,21.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-10-31,5.82,0,0,0,59,46,20,20,13,15,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-01,17.45,0,0,0,54,48,340,340,33.1,42.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-02,17.9,0,0,0,53,45,340,330,33.1,42.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-03,7.83,0,0,0,66,44,320,330,18.1,25.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-04,4.92,0,0,0,69,47,180,190,13,16.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-05,4.25,0.01,0,0,68,54,330,330,14.1,16.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-06,5.82,0.51,0,0,65,55,340,310,17,21.9,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-07,13.65,0,0,0,58,43,320,310,28,38.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-08,7.38,0,0,0,54,36,180,220,15,23,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-09,2.91,0,0,0,61,44,340,340,15,19.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-10,3.8,0,0,0,66,42,150,210,12.1,15,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-11,3.36,0,0,0,71,44,200,200,13,14.1,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-12,10.51,0,0,0,68,45,330,330,23,29.1,1,1,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-13,9.84,0.03,0,0,48,40,320,320,15,19.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-14,13.2,0,0,0,45,35,330,330,23.9,32,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-15,6.71,0,0,0,47,32,330,330,16.1,21.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-16,6.93,0.01,0,0,48,37,210,240,15,18.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-17,8.5,0.71,0,0,52,42,320,330,25.9,32,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-18,16.78,0,0,0,42,25,290,320,25.9,40,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-19,10.51,0,0,0,40,22,200,200,19.9,28,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-20,12.53,0,0,0,56,35,310,310,21,29.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-21,10.74,0,0,0,40,29,310,310,25.1,35.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-22,8.5,0,0,0,52,26,210,240,19.9,25.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-23,5.59,0.13,0,0,57,38,200,200,13,16.1,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-24,14.76,0.18,0,0,74,56,190,180,25.1,35.1,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-25,5.82,0,0,0,69,49,330,340,18.1,23.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-26,8.95,1.06,0,0,51,36,40,40,23,28,1,,,1,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-27,6.71,0,0,0,49,38,340,330,19.9,23.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-28,8.5,0,0,0,42,34,310,320,18.1,23.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-29,6.93,0,0,0,49,34,180,180,14.1,19.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-11-30,9.62,0,0,0,66,42,190,190,16.1,21.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-01,10.29,0.24,0,0,70,46,320,330,25.1,36,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-02,8.28,0.57,0,0,46,37,30,350,16.1,21,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-03,9.4,0.05,0,0,55,40,320,330,21.9,25.9,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-04,4.7,0,0,0,47,37,330,330,13,15,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-05,4.03,0.01,0,0,44,42,170,170,8.1,8.9,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-06,8.72,0.48,0,0,53,44,360,350,23.9,30,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-07,16.11,0,0,0,50,37,350,10,25.9,38,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-08,11.63,0,0,0,38,35,30,30,17,21,0,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-09,12.97,0.33,0,0,47,35,330,330,18.1,23.9,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-10,16.78,0,0,0,51,40,320,330,28,42.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-11,11.41,0,0,0,45,36,290,280,23,35.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-12,11.63,0,0,0,47,36,330,320,21.9,28,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-13,5.82,0,0,0,49,31,320,310,18.1,25.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-14,7.38,0,0,0,57,34,320,330,21,25.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-15,3.8,0,0,0,58,39,170,170,8.9,13,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-16,3.8,0.4,0,0,50,39,70,190,10.1,13,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-17,10.51,0,0,0,58,40,300,330,23,29.1,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-18,11.41,0,0,0,43,37,290,300,21.9,29.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-19,10.74,0,0,0,43,34,310,320,18.1,25.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-20,4.7,0,0,0,39,30,330,330,10.1,13,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-21,3.8,0,0,0,45,34,20,10,10.1,13,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-22,6.93,0.24,0,0,40,33,350,350,13,15,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-23,3.8,0.05,0,0,48,39,340,330,13,16.1,1,1,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-24,3.36,0.88,0,0,59,46,220,200,12.1,15,1,1,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-25,10.74,0.12,0,0,61,46,280,270,23,32,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-26,5.37,0,0,0,51,36,320,320,16.1,21.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-27,2.46,0,0,0,60,36,190,180,8.1,12.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-28,5.14,0.08,0,0,58,45,10,10,13,15,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-29,6.71,0.05,0,0,48,43,30,30,15,17,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-30,8.72,0,0,0,45,31,360,360,17,19.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2014-12-31,6.49,0,0,0,39,29,340,280,15,21,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-01,8.28,0,0,0,47,27,210,220,21,23.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-02,2.91,0,0,0,49,35,340,340,12.1,15,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-03,3.36,0.5,0,0,42,34,50,90,8.9,10.1,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-04,12.53,0.2,0,0,67,42,290,290,25.9,38.9,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-05,14.32,0,0,0,52,29,300,300,28,38.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-06,4.92,0.2,2.4,1.2,32,24,350,350,14.1,18.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-07,15.21,0,0,2,30,15,310,300,30,40,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-08,11.41,0,0,2,26,12,200,200,23.9,31.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-09,12.3,0,0,1.2,42,26,200,200,28,35.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-10,7.83,0,0,0,30,19,330,320,19.9,25.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-11,4.92,0,0,0,43,21,190,180,10.1,12.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-12,4.03,0.75,0,0,43,35,330,340,12.1,14.1,1,1,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-13,12.08,0,0,0,42,29,10,10,21.9,29.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-14,8.05,0,0.2,0,33,26,40,10,13,15,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-15,5.82,0,0,0,42,32,250,290,12.1,23,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-16,9.62,0,0,0,48,27,310,310,25.1,33.1,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-17,8.95,0,0,0,40,28,190,200,19.9,23.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-18,4.92,0.6,0,0,45,34,180,180,21.9,28,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-19,6.26,0,0,0,50,33,280,310,17,21,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-20,2.01,0,0,0,50,31,350,60,8.9,19.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-21,4.47,0.08,0.4,0,39,34,60,60,13,15,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-22,8.28,0,0,0,49,36,330,320,23,29.1,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-23,5.14,0.65,0,0,43,31,30,200,13,16.1,1,,,1,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-24,9.62,0.48,0,0,45,37,290,300,25.9,36,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-25,6.04,0,0,0,52,36,290,270,15,21.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-26,13.2,0.21,0.5,0,46,29,330,330,21.9,25.9,0,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-27,14.76,0.01,0.1,1.2,37,30,320,300,21.9,32,0,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-28,13.42,0,0,0,39,24,330,320,23,28,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-29,5.82,0.05,0,0,40,26,190,200,14.1,18.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-30,15.43,0,0,0,43,23,320,320,31.1,40.9,0,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-01-31,9.62,0,0,0,36,20,320,300,25.1,35.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-01,4.03,0.04,0,0,44,27,210,170,8.9,10.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-02,12.3,0.09,0,0,50,27,320,300,36,45,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-03,9.4,0,0,0,39,25,320,320,21.9,29.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-04,8.72,0,0,0,55,29,200,210,17,23,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-05,16.78,0,0,0,44,21,330,350,31.1,40.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-06,7.16,0,0,0,38,17,330,320,17,21,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-07,3.8,0,0,0,50,26,190,180,13,16.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-08,4.7,0,0,0,68,35,60,20,15,16.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-09,10.51,0.07,0,0,45,34,30,70,16.1,18.1,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-10,15.21,0.02,0,0,40,33,10,350,21,25.9,0,,,1,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-11,7.61,0,0,0,47,29,360,360,18.1,21.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-12,13.2,0,0,0,44,20,320,320,35.1,45,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-13,12.97,0,0,0,30,15,300,310,28,36.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-14,13.42,0,0.1,0,45,18,320,330,38.9,52.1,1,1,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-15,21.92,0,0,0,22,11,320,330,38.9,55.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-16,7.61,0.29,2.9,0,20,10,310,300,21,31.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-17,5.82,0.23,1.8,5.1,31,17,330,330,15,19.9,0,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-18,7.83,0,0.1,3.9,34,13,300,310,28,40,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-19,16.33,0,0.1,3.9,21,11,300,290,28,38,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-20,8.72,0,0,3.1,22,5,340,310,23,31.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-21,9.84,0.7,2.6,3.1,35,14,190,190,19.9,23.9,1,,,1,,1,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-22,3.36,0.1,0,3.9,50,35,330,340,12.1,15,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-23,14.76,0,0,1.2,41,19,330,350,25.9,35.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-24,8.5,0,0,0,30,14,180,180,15,18.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-25,4.25,0,0,0,42,21,260,260,16.1,21,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-26,6.93,0.14,2.2,1.2,39,31,50,50,17,21.9,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-27,10.29,0,0,0,35,25,340,330,21,23.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-02-28,5.14,0,0,0,33,20,360,360,15,21,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-01,5.59,0.51,0.1,0,34,24,190,190,10.1,14.1,1,,,1,,1,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-02,9.4,0,0,0,46,33,320,320,25.9,35.1,1,1,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-03,9.17,0.04,0,0,41,31,200,190,18.1,23.9,0,,,1,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-04,5.82,0.34,0,0,51,39,180,210,14.1,21,1,1,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-05,12.75,0.87,4.8,0,45,23,360,360,21,23.9,1,1,,1,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-06,7.38,0,0,5.1,30,15,330,330,21,25.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-07,7.83,0,0,3.9,49,19,190,200,21.9,25.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-08,5.82,0,0,1.2,59,32,280,290,16.1,21.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-09,2.91,0,0,0,62,37,180,180,12.1,14.1,0,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-10,3.58,0.44,0,0,50,39,170,60,12.1,17,1,1,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-11,6.26,0,0,0,67,46,330,330,17,23,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-12,8.95,0,0,0,60,43,340,10,18.1,23,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-13,4.92,0.01,0,0,55,37,210,200,14.1,17,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-14,8.05,0.6,0,0,60,45,340,330,16.1,21.9,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-15,12.75,0,0,0,58,44,320,320,30,45,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-16,3.58,0,0,0,69,38,160,160,12.1,13,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-17,14.54,0,0,0,73,40,340,340,33.1,40.9,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-18,10.51,0,0,0,53,36,330,340,31.1,40,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-19,4.25,0,0,0,53,39,40,30,13,16.1,0,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-20,8.5,0.49,0,0,46,36,30,50,15,19.9,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-21,6.04,0,0,0,61,35,170,210,14.1,19.9,0,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2015-03-22,11.41,0,0,0,56,45,340,330,23,30,0,,,,,,,,,,,,,,,,,
