,DATE,CCN,STATION,NAME,DEWP,GUST,MAX,MIN,PRCP,SLP,SNDP,TEMP,WDSP,Year,Month,Date,Day,Illum
159,6/8/16,105,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",46.9,35,87.1,63,0,1007.2,0,69.6,12.9,2016,6,8,4,0.12
160,6/9/16,122,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",44.7,21,82,53.1,0,1013.8,0,68.6,8.2,2016,6,9,5,0.2
161,6/10/16,120,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",43.9,22,82,53.1,0,1017.2,0,73,9.9,2016,6,10,6,0.29
162,6/11/16,103,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",61.9,21,96.1,63,0,1015.6,0,78.2,7.6,2016,6,11,7,0.39
163,6/12/16,120,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",60.9,33,96.1,66,0,1009.4,0,84.9,11.2,2016,6,12,1,0.49
164,6/13/16,121,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",46.3,21,93,64,0,1012.8,0,72.9,10.9,2016,6,13,2,0.58
165,6/14/16,98,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",50.2,0,81,64,0,1013.7,0,75.4,7.5,2016,6,14,3,0.68
166,6/15/16,114,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",60.6,0,82.9,66,0,1014.8,0,73,6,2016,6,15,4,0.76
167,6/16/16,125,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",68.3,0,89.1,66,0.02,1007.6,0,77.3,6.1,2016,6,16,5,0.84
168,6/17/16,143,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",62.5,28.9,89.1,66,0.44,1010.9,0,72.6,10.5,2016,6,17,6,0.9
169,6/18/16,128,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",55.8,0,84.9,66,0,1021.9,0,75.3,5.3,2016,6,18,7,0.95
170,6/19/16,98,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",53.6,0,90,64.9,0,1026.6,0,76.6,6.4,2016,6,19,1,0.98
171,6/20/16,111,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",56.8,0,91,64.9,0,1022.3,0,79.4,6.2,2016,6,20,2,1
172,6/21/16,124,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",65.5,25.1,91,68,0,1013.1,0,80,8.2,2016,6,21,3,0.99
173,6/22/16,120,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",61.7,24.1,91,69.1,0.99,1012.2,0,76.8,7,2016,6,22,4,0.97
174,6/23/16,119,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",68.3,19,86,69.1,0.39,1012.7,0,75.5,5.8,2016,6,23,5,0.92
175,6/24/16,102,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",69.2,0,86,70,0.14,1013.5,0,77.7,5.1,2016,6,24,6,0.85
176,6/25/16,118,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",63.6,0,86,71.1,0,1020.1,0,76.8,7.7,2016,6,25,7,0.77
177,6/26/16,117,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",57.9,0,86,66,0,1022.8,0,76.8,4.2,2016,6,26,1,0.67
178,6/27/16,122,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",64.8,0,87.1,66,0,1018.6,0,76.5,8.8,2016,6,27,2,0.56
179,6/28/16,91,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",72.3,29.9,87.1,68,0.43,1013.2,0,78.6,6.5,2016,6,28,3,0.45
180,6/29/16,116,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",62.9,22.9,87.1,68,0.79,1013.5,0,74.6,9,2016,6,29,4,0.34
181,6/30/16,123,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",57.2,0,84,64.9,0,1016.9,0,74.7,6.4,2016,6,30,5,0.23
182,7/1/16,129,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",68.5,24.1,88,64.9,0,1014.6,0,78.4,5.6,2016,7,1,6,0.14
183,7/2/16,130,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",59.6,18.1,88,70,0.24,1016.8,0,75.8,8.9,2016,7,2,7,0.07
184,7/3/16,76,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",57.8,0,80.1,64,0.06,1020.1,0,71.1,4.3,2016,7,3,1,0.02
185,7/4/16,106,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",66.6,0,73.9,64,0.01,1018.7,0,70.3,6.6,2016,7,4,2,0
186,7/5/16,99,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",71.8,20,91,73,0.58,1011.1,0,79.9,7.6,2016,7,5,3,0.01
187,7/6/16,98,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",73,0,93.9,77,0.27,1011.9,0,84.3,4,2016,7,6,4,0.04
188,7/7/16,101,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",72.7,0,93.9,77,0,1010,0,85,6.6,2016,7,7,5,0.09
189,7/8/16,105,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",70.8,26,93,77,0,1009.5,0,83.8,7.1,2016,7,8,6,0.16
190,7/9/16,98,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",71.2,28.9,93,77,0.03,1009.1,0,83.1,6.5,2016,7,9,7,0.24
191,7/10/16,119,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",60.9,25.1,86,73.9,0.18,1013.4,0,80.4,7.9,2016,7,10,1,0.33
192,7/11/16,110,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",60.2,0,87.1,71.1,0,1017.9,0,79.5,5.3,2016,7,11,2,0.42
193,7/12/16,112,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",65.9,0,88,70,0,1018.8,0,79.3,6.1,2016,7,12,3,0.52
194,7/13/16,118,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",71.9,17.1,90,73,0,1016.7,0,81.3,7,2016,7,13,4,0.61
195,7/14/16,104,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",73,22.9,98.1,75,0,1013.5,0,85.1,8,2016,7,14,5,0.7
196,7/15/16,136,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",68.4,15.9,98.1,75,0,1013.2,0,85.5,7.2,2016,7,15,6,0.78
197,7/16/16,120,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",67.1,31.1,93.9,72,0,1016.1,0,83.2,5.8,2016,7,16,7,0.86
198,7/17/16,97,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",67.2,14,93,71.1,0.43,1019.9,0,79.1,5.5,2016,7,17,1,0.92
199,7/18/16,117,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",71.7,39,95,71.1,0,1020,0,83.2,8.5,2016,7,18,2,0.97
200,7/19/16,117,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",68.5,0,95,73,0.44,1019.7,0,80.8,5.8,2016,7,19,3,0.99
201,7/20/16,125,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",66.4,32.1,88,69.8,0.46,1021.4,0,78.7,6.7,2016,7,20,4,1
202,7/21/16,115,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",65.4,0,90,70,0,1021.3,0,80.5,4.5,2016,7,21,5,0.98
203,7/22/16,132,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",69.7,15.9,95,71.1,0,1016.7,0,82.9,7.4,2016,7,22,6,0.94
204,7/23/16,107,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",71.4,18.1,98.1,73.9,0,1013.2,0,88.2,8,2016,7,23,7,0.88
205,7/24/16,102,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",69.3,0,98.1,79,0,1014.4,0,88.7,5.9,2016,7,24,1,0.8
206,7/25/16,112,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",75,22,100,80.1,0,1013.5,0,89.3,7.2,2016,7,25,2,0.7
207,7/26/16,92,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",72,17.1,100,80.1,0,1013.4,0,88,6.4,2016,7,26,3,0.59
208,7/27/16,119,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",68.5,0,98.1,80.1,0,1013.7,0,87.7,5.1,2016,7,27,4,0.47
209,7/28/16,80,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",73.7,24.1,97,79,0,1012.1,0,85.9,6.5,2016,7,28,5,0.36
210,7/29/16,134,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",71.6,17.1,95,75,0.37,1011.6,0,80.9,7.2,2016,7,29,6,0.25
211,7/30/16,113,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",73.1,21,91.9,75,0.1,1013.9,0,82.6,7.7,2016,7,30,7,0.16
212,7/31/16,114,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",72.4,22.9,91.9,73.9,0.33,1015,0,80.5,4.9,2016,7,31,1,0.09
213,8/1/16,113,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",71.6,0,93,75,0,1015.9,0,83.1,5.3,2016,8,1,2,0.03
214,8/2/16,95,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",70.9,0,93,75,0,1016.9,0,81.8,5.4,2016,8,2,3,0.01
215,8/3/16,101,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",66.5,0,91,72,0,1019.7,0,77.6,7.5,2016,8,3,4,0
216,8/4/16,95,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",63.7,0,86,70,0,1020.1,0,77.6,5.3,2016,8,4,5,0.02
217,8/5/16,97,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",67.5,0,86,70,0,1017.2,0,77.6,6.9,2016,8,5,6,0.06
218,8/6/16,93,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",73.7,0,93.9,73,0,1010.2,0,80.9,7,2016,8,6,7,0.12
219,8/7/16,98,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",62.1,15.9,93.9,71.1,0.06,1012.5,0,81.8,7.1,2016,8,7,1,0.19
220,8/8/16,89,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",61.9,22,91.9,71.1,0,1016.5,0,79.9,5.3,2016,8,8,2,0.27
221,8/9/16,84,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",65.8,0,91.9,68,0,1021.3,0,74.7,3.5,2016,8,9,3,0.36
222,8/10/16,94,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",73.7,25.1,95,68,0,1021.3,0,83.4,8.7,2016,8,10,4,0.45
223,8/11/16,92,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",73.3,22,97,77,0,1019.5,0,86.8,9.3,2016,8,11,5,0.54
224,8/12/16,105,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",74.1,18.1,99,78.1,0,1015,0,88.1,9.7,2016,8,12,6,0.64
225,8/13/16,105,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",76.5,24.1,100.9,81,0,1013.1,0,89.3,9.5,2016,8,13,7,0.73
226,8/14/16,89,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",73.5,15.9,100.9,81,0,1015.1,0,91,8.4,2016,8,14,1,0.81
227,8/15/16,88,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",70.4,0,100,78.1,0,1020.4,0,85.8,6.2,2016,8,15,2,0.88
228,8/16/16,119,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",73.7,35,100,73,1.16,1020.9,0,82.2,8.3,2016,8,16,3,0.94
229,8/17/16,113,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",71.6,17.1,97,75,0,1018.3,0,87.2,7.4,2016,8,17,4,0.98
230,8/18/16,103,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",70.6,35,95,72,0.88,1016.5,0,81.5,6.5,2016,8,18,5,1
231,8/19/16,94,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",66.5,0,91.9,73.9,0,1014.8,0,83.4,5.3,2016,8,19,6,0.99
232,8/20/16,110,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",67.5,0,91.9,73.9,0,1012.7,0,82.9,4.5,2016,8,20,7,0.96
233,8/21/16,106,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",71.4,27,91,75,0,1010,0,80.2,8.7,2016,8,21,1,0.9
234,8/22/16,114,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",61.6,19,91,69.1,0.69,1016,0,77.6,8.4,2016,8,22,2,0.82
235,8/23/16,106,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",59.2,0,84.9,66.9,0,1025.1,0,76.2,4.8,2016,8,23,3,0.72
236,8/24/16,91,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",62.5,0,86,66.9,0,1025,0,76.5,6.9,2016,8,24,4,0.61
237,8/25/16,101,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",67.8,0,89.1,66.9,0,1019.7,0,78.6,9.3,2016,8,25,5,0.49
238,8/26/16,128,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",72.8,19,95,71.1,0,1017.1,0,85.5,7.2,2016,8,26,6,0.38
239,8/27/16,128,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",69.6,17.1,95,77,0,1020.1,0,85.6,5.7,2016,8,27,7,0.28
240,8/28/16,118,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",67.6,0,91.9,73.9,0,1022.8,0,81.5,4.8,2016,8,28,1,0.18
241,8/29/16,86,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",67.1,0,93.9,72,0,1020.9,0,81.7,4.4,2016,8,29,2,0.11
242,8/30/16,119,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",65,0,93.9,72,0,1019.5,0,82.9,6.2,2016,8,30,3,0.05
243,8/31/16,90,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",68,0,91,73,0,1015.5,0,81.3,4.8,2016,8,31,4,0.01
244,9/1/16,104,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",69.8,0,91,72,0.01,1011.6,0,78.7,7.2,2016,9,1,5,0
245,9/2/16,97,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",59,15,82.9,66.9,0.02,1017.5,0,75,9.2,2016,9,2,6,0.01
246,9/3/16,109,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",60,28,82,66.9,0,1018.4,0,74.9,12.7,2016,9,3,7,0.03
247,9/4/16,109,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",56.2,17.1,82.9,68,0,1022.4,0,75.1,8.2,2016,9,4,1,0.08
248,9/5/16,92,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",57.7,0,88,64.9,0,1022.8,0,75.5,4.6,2016,9,5,2,0.14
249,9/6/16,124,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",59.6,25.1,93.9,64.9,0,1018,0,81.3,9.7,2016,9,6,3,0.21
250,9/7/16,94,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",65.6,28,93.9,71.1,0,1016.5,0,82.6,5,2016,9,7,4,0.29
251,9/8/16,92,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",71.6,19,98.1,73,0.02,1014.2,0,83.4,7.1,2016,9,8,5,0.38
252,9/9/16,116,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",72.9,0,98.1,75,0,1013.4,0,86.1,6.5,2016,9,9,6,0.47
253,9/10/16,117,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",74.4,18.1,96.1,77,0,1015,0,84.9,7.7,2016,9,10,7,0.57
254,9/11/16,110,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",66,25.1,95,77,0,1015.7,0,82.3,11.1,2016,9,11,1,0.67
255,9/12/16,98,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",55.3,0,86,66,0,1022.1,0,75.4,6.5,2016,9,12,2,0.76
256,9/13/16,86,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",64.4,17.1,89.1,66,0,1022,0,77.5,8.1,2016,9,13,3,0.84
257,9/14/16,91,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",62.4,0,95,69.1,0,1019,0,80.6,6.7,2016,9,14,4,0.91
258,9/15/16,115,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",59.9,18.1,95,69.1,0,1021.7,0,75.3,8.4,2016,9,15,5,0.97
259,9/16/16,146,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",58.1,0,79,66,0,1024.5,0,71.3,5.6,2016,9,16,6,1
260,9/17/16,137,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",63.3,0,82.9,66,0,1022.5,0,74.3,6.8,2016,9,17,7,1
261,9/18/16,86,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",69.7,0,89.1,68,0,1017.8,0,77.9,8.1,2016,9,18,1,0.97
262,9/19/16,85,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",73,0,89.1,71.1,0,1016.1,0,76.7,6.1,2016,9,19,2,0.92
263,9/20/16,126,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",69.4,0,80.1,71.1,0.46,1019,0,74.4,7.8,2016,9,20,3,0.84
264,9/21/16,124,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",68.6,0,82,71.1,0,1020.2,0,76.8,6.5,2016,9,21,4,0.74
265,9/22/16,112,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",63,0,87.1,68,0,1020.2,0,77.2,6.8,2016,9,22,5,0.64
266,9/23/16,131,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",63.5,0,90,66,0,1017.4,0,76.3,3.7,2016,9,23,6,0.52
267,9/24/16,113,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",66.3,0,90,66,0,1017.2,0,73.8,7,2016,9,24,7,0.41
268,9/25/16,112,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",53.1,0,77,59,0,1021.7,0,66.8,5.4,2016,9,25,1,0.31
269,9/26/16,109,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",56.7,22,75,59,0,1020.2,0,67.4,8,2016,9,26,2,0.22
270,9/27/16,107,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",60.8,0,77,64,0.55,1014.5,0,69.3,5.9,2016,9,27,3,0.14
271,9/28/16,109,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",64.8,15,77,64,0.02,1014.5,0,67.1,6.4,2016,9,28,4,0.07
272,9/29/16,119,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",67.7,28.9,71.6,66.9,1.1,1019.3,0,69.4,13.4,2016,9,29,5,0.03
273,9/30/16,92,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",63.1,25.1,70,62.1,0.29,1020.8,0,64.4,13.2,2016,9,30,6,0.01
274,10/1/16,111,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",64.4,0,66.9,62.1,0.17,1019.5,0,65,9.3,2016,10,1,7,0
275,10/2/16,92,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",64.5,0,75.9,63,0.11,1017.9,0,67.9,4,2016,10,2,1,0.01
276,10/3/16,109,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",60.8,15,78.1,64,0.02,1016.9,0,70.3,5.1,2016,10,3,2,0.05
277,10/4/16,105,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",58.5,0,78.1,59,0,1022,0,66,6.9,2016,10,4,3,0.09
278,10/5/16,93,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",56.3,0,75.9,57.9,0,1025.5,0,64.2,8,2016,10,5,4,0.15
279,10/6/16,114,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",58.3,0,72,57.9,0,1025.4,0,64.6,6.4,2016,10,6,5,0.23
280,10/7/16,115,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",61.6,0,73.9,60.1,0,1023.8,0,66.3,6.1,2016,10,7,6,0.31
281,10/8/16,109,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",64.5,0,73.9,62.1,0,1018.3,0,66.6,6.9,2016,10,8,7,0.41
282,10/9/16,99,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",51.7,36.9,69.1,55.9,0.34,1016.3,0,63.1,17.5,2016,10,9,1,0.5
283,10/10/16,102,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",39,20,69.1,48.9,0.09,1025.2,0,57.5,10.8,2016,10,10,2,0.6
284,10/11/16,111,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",42.6,0,68,46,0,1030,0,56.3,3.8,2016,10,11,3,0.7
285,10/12/16,77,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",51.1,0,70,46,0,1027.1,0,59.1,3.5,2016,10,12,4,0.8
286,10/13/16,95,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",55.9,0,73,50,0,1020.6,0,61.5,4.7,2016,10,13,5,0.88
287,10/14/16,129,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",43.1,20,73,48.9,0,1026.7,0,58.3,7,2016,10,14,6,0.94
288,10/15/16,117,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",46.7,0,69.1,48.9,0,1028.7,0,58.6,3.2,2016,10,15,7,0.99
289,10/16/16,122,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",55.2,0,73,50,0,1023.3,0,61.1,6,2016,10,16,1,1
290,10/17/16,123,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",62.2,0,82,53.1,0,1016.2,0,68.1,5.7,2016,10,17,2,0.98
291,10/18/16,95,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",63.7,0,82,59,0,1013.5,0,70,6.8,2016,10,18,3,0.94
292,10/19/16,134,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",65.4,0,87.1,63,0,1015.1,0,73.9,5.5,2016,10,19,4,0.87
293,10/20/16,129,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",67.3,0,87.1,64.9,0.02,1016.8,0,74.8,5.3,2016,10,20,5,0.78
294,10/21/16,142,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",64.1,36.9,84.9,62.1,0.26,1007.4,0,70,10.4,2016,10,21,6,0.67
295,10/22/16,122,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",41.5,34,62.1,53.1,0,1005.3,0,57.2,17.2,2016,10,22,7,0.57
296,10/23/16,118,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",36.5,22,69.1,45,0,1015.2,0,55.8,10.5,2016,10,23,1,0.46
297,10/24/16,128,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",45.9,21,71.1,45,0,1015.7,0,61.4,8.7,2016,10,24,2,0.36
298,10/25/16,108,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",34.1,24.1,71.1,46.9,0,1025.4,0,55.6,10.7,2016,10,25,3,0.26
299,10/26/16,107,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",34.6,0,64,41,0,1030.1,0,50.8,4.4,2016,10,26,4,0.18
300,10/27/16,115,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",48.4,0,63,41,0,1025.3,0,55.3,6,2016,10,27,5,0.11
301,10/28/16,132,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",43.8,38.1,63,50,0.03,1021.7,0,58,11.9,2016,10,28,6,0.06
302,10/29/16,120,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",45.7,0,75,44.1,0,1021.9,0,57,6.2,2016,10,29,7,0.02
303,10/30/16,126,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",58.2,36.9,80.1,44.1,0,1014.7,0,65.9,8.1,2016,10,30,1,0
304,10/31/16,124,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",45,20,80.1,51.1,0,1020.2,0,59.1,8.8,2016,10,31,2,0
305,11/1/16,104,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",44.2,0,62.1,48,0,1026.5,0,53.7,4.1,2016,11,1,3,0.02
306,11/2/16,97,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",54.4,0,73,48,0,1024.8,0,60.4,4.9,2016,11,2,4,0.06
307,11/3/16,80,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",59.2,21,82.9,53.1,0,1018.1,0,66.8,6.4,2016,11,3,5,0.11
308,11/4/16,96,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",44.7,22.9,82.9,55.9,0,1020.6,0,61.8,10.9,2016,11,4,6,0.17
309,11/5/16,118,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",37.2,0,69.1,44.1,0,1025.9,0,55.6,5.5,2016,11,5,7,0.25
310,11/6/16,107,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.1,21,70,44.1,0,1025.2,0,58.8,7.8,2016,11,6,1,0.34
311,11/7/16,116,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",32.6,0,70,45,0,1030.5,0,53.1,5.7,2016,11,7,2,0.44
312,11/8/16,103,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.9,0,68,41,0,1024.8,0,51.7,4.1,2016,11,8,3,0.54
313,11/9/16,93,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",50.4,22.9,68,41,0.07,1013.8,0,57.5,6.5,2016,11,9,4,0.65
314,11/10/16,117,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",37.2,24.1,66,44.1,0.12,1017.8,0,53.2,11.5,2016,11,10,5,0.75
315,11/11/16,100,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",36.1,26,66.9,44.1,0,1012.2,0,55.6,9.5,2016,11,11,6,0.84
316,11/12/16,93,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",25.1,27,66.9,37,0,1026.5,0,47.6,10.1,2016,11,12,7,0.92
317,11/13/16,102,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",28.7,0,64,33.1,0,1024.7,0,45.6,4.3,2016,11,13,1,0.97
318,11/14/16,107,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",37,0,64,33.1,0,1019.2,0,47.1,3.9,2016,11,14,2,1
