STATION,NAME,DATE,DEWP,DEWP_ATTRIBUTES,FRSHTT,FRSHTT_ATTRIBUTES,GUST,GUST_ATTRIBUTES,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,MXSPD,MXSPD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,SNDP,SNDP_ATTRIBUTES,STP,STP_ATTRIBUTES,TEMP,TEMP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/23/2017,6.5,24,0,,999.9,,59, ,30, ,14,,0,G,1034.9,24,999.9,,32.6,24,38.2,24,10,24,7.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/24/2017,27.8,24,10000,,21,,62.1, ,30, ,18.1,,0,G,1030.1,24,999.9,,28.1,24,44.6,24,9.7,24,11.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/25/2017,49.1,24,0,,999.9,,78.1,*,55,*,11.1,,0.13,G,1021.6,24,999.9,,19.3,24,62.8,24,10,24,7.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/26/2017,46.2,24,0,,20,,78.1, ,48, ,19,,0,G,1024.7,22,999.9,,22.5,24,53.4,24,10,24,10.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/27/2017,50.1,24,110000,,999.9,,75.9, ,46, ,12,,0.01,G,1018.7,20,999.9,,16.9,24,54.2,24,5.4,24,5.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/28/2017,57.3,24,10000,,17.1,,75.9, ,46, ,13,,0.02,D,1011.4,24,999.9,,9.2,24,65,24,10,24,5.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/29/2017,47.2,24,10000,,999.9,,73.9, ,55, ,13,,0,H,1017.3,22,999.9,,14.9,24,61.8,24,10,24,9.1,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/30/2017,33.4,24,0,,999.9,,66.9, ,46, ,12,,0,G,1022.5,24,999.9,,20.2,24,52.1,24,10,24,7.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/31/2017,44.2,24,10000,,999.9,,55, ,45, ,12,,0.13,G,1011.8,18,999.9,,9.3,24,48.6,24,7.8,24,8.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/1/2017,44,24,10000,,27,,61, ,45, ,20,,0.84,G,1010.6,22,999.9,,7.3,24,52.1,24,9.7,24,11,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/2/2017,35,24,0,,22,,66, ,43, ,18.1,,0.01,G,1021.7,24,999.9,,19.3,24,53.8,24,10,24,9.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/3/2017,43,24,0,,999.9,,68, ,43, ,15,,0,G,1017.8,24,999.9,,15.5,24,57.7,24,10,24,8.1,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/4/2017,56.2,24,10000,,25.1,,82, ,48, ,15.9,,0.11,G,1003.2,22,999.9,,1,24,67.4,24,9.5,24,10.9,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/5/2017,45.1,24,0,,999.9,,82, ,60.1, ,12,,0,G,1010.5,24,999.9,,8.2,24,67.9,24,10,24,7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/6/2017,51.7,24,10010,,42.9,,73.9, ,54, ,28,,0,G,1002.2,17,999.9,,998.3,24,58.9,24,8.7,24,7.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/7/2017,32.1,24,10000,,34,,61, ,43, ,22,,1.57,G,999.8,24,999.9,,997.5,24,49.5,24,10,24,13.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/8/2017,21.6,24,0,,28,,64.9, ,39, ,21,,0,G,1013.9,24,999.9,,11.6,24,49.6,24,10,24,10.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/9/2017,33.4,24,0,,999.9,,72, ,39, ,12,,0,G,1020.4,24,999.9,,18,24,56.5,24,10,24,5.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/10/2017,42.9,24,0,,18.1,,82, ,42.1, ,14,,0,G,1021.6,24,999.9,,19.2,24,63.8,24,10,24,7.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/11/2017,51.1,24,0,,999.9,,84, ,50, ,11.1,,0,G,1020.5,24,999.9,,18.2,24,70.1,24,10,24,8.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/12/2017,53.3,24,10000,,18.1,,84, ,59, ,14,,0,G,1021.2,24,999.9,,18.9,24,71.1,24,10,24,7.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/13/2017,35.7,24,0,,999.9,,79, ,54, ,11.1,,0,G,1027.1,24,999.9,,24.8,24,64.3,24,10,24,6.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/14/2017,39.7,24,0,,999.9,,73, ,54, ,9.9,,0,G,1027.7,24,999.9,,25.4,24,62.1,24,10,24,4.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/15/2017,49.1,24,0,,999.9,,77, ,54, ,8,,0,G,1026,23,999.9,,23.8,24,62.6,24,10,24,5.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/16/2017,57.4,24,0,,22.9,,89.1, ,55, ,19,,0,G,1017.4,24,999.9,,15.1,24,74.9,24,10,24,8.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/17/2017,55.9,24,10000,,15.9,,89.1, ,63, ,13,,0,G,1015.8,24,999.9,,13.5,24,70.6,24,9.8,24,7.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/18/2017,45.5,24,0,,999.9,,73.9, ,55.9, ,13,,0.07,G,1024.4,24,999.9,,22.1,24,64.6,24,10,24,5.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/19/2017,47,24,10000,,999.9,,72, ,53.1, ,15,,0,G,1028.6,23,999.9,,26.7,24,57.6,24,10,24,8.1,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/20/2017,57,24,10000,,999.9,,82, ,53.1, ,12,,0,G,1019.1,21,999.9,,17.1,24,65.7,24,10,24,7.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/21/2017,65,24,10010,,22.9,,82, ,57, ,19,,0.12,G,1011.7,24,999.9,,9.4,24,70.1,24,9.3,24,4.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/22/2017,58.5,24,10010,,999.9,,72,*,53.6,*,14,,0.13,G,1011.3,11,999.9,,10.3,24,61.4,24,7.1,24,8.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/23/2017,44.8,24,0,,999.9,,64, ,48.9, ,12,,0.29,G,1018.9,24,999.9,,16.4,24,54.1,24,10,24,7.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/24/2017,47.4,24,10000,,999.9,,61, ,48.9, ,17.1,,0,G,1018.3,23,999.9,,16,24,55.6,24,9.3,24,8.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/25/2017,54.5,24,10000,,28,,61, ,53.1, ,21,,0.25,G,1011.2,21,999.9,,9.2,24,57,24,7.6,24,13.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/26/2017,57.8,24,10000,,999.9,,72, ,53.1, ,11.1,,0.07,G,1007.8,18,999.9,,5.2,24,62.3,24,8.7,24,7.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/27/2017,61.1,24,0,,999.9,,82.9, ,57.9, ,13,,0.01,G,1009.7,24,999.9,,7.4,24,68,24,9.7,24,5.1,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/28/2017,61.3,24,10010,,999.9,,84, ,57.9, ,12,,0,G,1014.1,23,999.9,,11.5,24,74.9,24,10,24,7.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/29/2017,66.9,24,10010,,999.9,,91, ,64.9, ,14,,0,G,1017.2,24,999.9,,14.9,24,78.2,24,10,24,7.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/30/2017,70.1,24,0,,24.1,,91, ,70, ,18.1,,0,G,1018.1,24,999.9,,15.7,24,78.5,24,9.7,24,7.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/1/2017,65.3,24,10000,,27,,88, ,64, ,20,,0,G,1012.4,23,999.9,,10.7,24,74.5,24,9.8,24,11.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/2/2017,55.4,24,10000,,31.1,,84, ,64, ,19,,0,G,1004.9,23,999.9,,2.5,24,74.3,24,10,24,13.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/3/2017,37.8,24,0,,26,,80.1, ,60.1, ,21,,0,G,1014.3,24,999.9,,12,24,64.9,24,10,24,10.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/4/2017,42.8,24,0,,22,,66.9, ,53.1, ,17.1,,0,G,1021.4,24,999.9,,19.1,24,60.1,24,10,24,9,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/5/2017,60.3,24,10000,,27,,75.9, ,53.1, ,20,,0.9,G,1005,15,999.9,,2.3,24,64.9,24,8.4,24,11.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/6/2017,54.7,24,10000,,26,,75.9, ,55, ,17.1,,0.98,G,995.4,17,999.9,,993.5,24,60,24,9.6,24,10.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/7/2017,40.5,24,0,,26,,64.9, ,46, ,19,,0.07,G,1005.8,24,999.9,,3.5,24,54.6,24,10,24,9.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/8/2017,31.5,24,0,,22.9,,64.9, ,46, ,15,,0,G,1013.7,24,999.9,,11.4,24,56.2,24,10,24,9.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/9/2017,31.3,24,0,,15,,66.9, ,46, ,11.1,,0,G,1015.6,24,999.9,,13.3,24,56.9,24,10,24,6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/10/2017,41.3,24,0,,999.9,,75.9, ,46, ,9.9,,0,G,1015.1,24,999.9,,12.8,24,61.2,24,10,24,4.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/11/2017,50.9,24,10010,,999.9,,75.9, ,50, ,14,,0.01,G,1014.3,17,999.9,,11.7,24,59,24,7.4,24,6.1,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/12/2017,48.9,24,10000,,999.9,,59,*,51.1,*,11.1,,1.03,G,1016,19,999.9,,13.8,24,54.5,24,9.7,24,6.9,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/13/2017,49.4,24,10000,,21,,61, ,50, ,14,,0.82,G,1011.1,20,999.9,,9,24,53.7,24,8.8,24,10.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/14/2017,47.2,24,0,,28,,82, ,46.9, ,21,,0.51,G,1008.3,24,999.9,,5.9,24,61.8,24,10,24,9.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/15/2017,37.6,24,0,,27,,82, ,46.9, ,21,,0,G,1011.4,24,999.9,,9.1,24,66.4,24,10,24,13.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/16/2017,47.7,24,0,,999.9,,79, ,54, ,12,,0,G,1017.1,24,999.9,,14.8,24,67.8,24,10,24,5.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/17/2017,59.8,24,0,,999.9,,91, ,55, ,13,,0,G,1016.1,24,999.9,,13.8,24,73.8,24,10,24,7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/18/2017,64.8,24,10010,,999.9,,91, ,62.1, ,14,,0,G,1015,24,999.9,,12.7,24,78.4,24,10,24,9,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/19/2017,68,24,10010,,32.1,,93, ,70, ,15,,0.03,G,1014.3,23,999.9,,12,24,79,24,10,24,9.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/20/2017,62.9,24,0,,17.1,,93, ,66.9, ,15,,0,G,1019.8,20,999.9,,17.3,24,71.7,24,10,24,8.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/21/2017,47.1,24,0,,999.9,,73, ,59, ,12,,0,G,1025.6,24,999.9,,23.3,24,63.4,24,10,24,7.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/22/2017,57.7,24,10000,,999.9,,72, ,57.9, ,8.9,,0.15,G,1019,20,999.9,,16.7,24,64,24,9.2,24,4.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/23/2017,60,24,10000,,999.9,,72, ,57.9, ,9.9,,0.19,G,1013.5,21,999.9,,11.2,24,65.2,24,9.7,24,5.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/24/2017,56.7,24,10000,,17.1,,66.9, ,57.9, ,13,,0.13,G,1007,23,999.9,,4.9,24,61.7,24,9.8,24,7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/25/2017,59,24,10010,,31.1,,75, ,57.9, ,22.9,,0.69,G,1001.4,14,999.9,,998.4,24,63.7,24,7.3,24,8.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/26/2017,57.2,24,10000,,28,,78.1, ,57.9, ,17.1,,0.25,G,1004.8,24,999.9,,2.6,24,66.6,24,10,24,9.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/27/2017,58.9,24,10000,,999.9,,78.1, ,57.9, ,8.9,,0,G,1012.6,24,999.9,,10.4,24,67.9,24,10,24,3.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/28/2017,62.3,24,10000,,999.9,,73.9, ,61, ,8.9,,0.03,G,1011.7,23,999.9,,9.5,24,67.1,24,9.4,24,5.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/29/2017,63,24,10000,,999.9,,84.9, ,62.1, ,13,,0.08,G,1011.7,16,999.9,,9.1,24,70.6,24,8.3,24,5.1,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/30/2017,63.6,24,10010,,999.9,,84.9, ,63, ,11.1,,0,G,1017.3,19,999.9,,15.1,24,67.7,24,9.1,24,6.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/31/2017,65.4,24,10010,,15,,80.1, ,63, ,13,,0.17,G,1016.3,16,999.9,,14.2,24,70.7,24,9.1,24,6.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/1/2017,57.2,24,0,,22.9,,84.9, ,63, ,14,,0.02,G,1015.6,24,999.9,,13.3,24,72.4,24,10,24,5.9,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/2/2017,50.7,24,0,,24.1,,84.9, ,61, ,20,,0,G,1015.9,23,999.9,,13.7,24,74.2,24,10,24,7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/3/2017,49.3,24,0,,20,,86, ,61, ,14,,0,G,1016.1,24,999.9,,13.8,24,73.7,24,10,24,8.1,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/4/2017,60.4,24,0,,18.1,,87.1, ,61, ,13,,0,G,1014.8,24,999.9,,12.5,24,73.7,24,10,24,7.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/5/2017,66.5,24,10000,,18.1,,87.1, ,62.1, ,15,,0,G,1007.9,24,999.9,,5.7,24,74.7,24,10,24,7.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/6/2017,59.2,24,0,,22.9,,79, ,66, ,17.1,,0,G,1006.6,24,999.9,,4.2,24,72.1,24,9.9,24,8.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/7/2017,55.5,24,0,,19,,73.9,*,62.6,*,14,,0,G,1012.9,20,999.9,,10.7,24,66.2,24,10,24,8.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/8/2017,51.5,24,0,,999.9,,75.9, ,55.9, ,11.1,,0,G,1015.4,24,999.9,,13.1,24,65.2,24,10,24,6.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/9/2017,52.1,24,0,,17.1,,84, ,55.9, ,11.1,,0,G,1010.5,24,999.9,,8.2,24,70.8,24,10,24,6.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/10/2017,58.9,24,0,,999.9,,87.1, ,59, ,12,,0,G,1015.8,24,999.9,,13.5,24,76.2,24,10,24,6.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/11/2017,64.6,24,0,,20,,93, ,64.9, ,12,,0,G,1019,24,999.9,,16.6,24,81.5,24,10,24,6.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/12/2017,66.7,24,0,,999.9,,95, ,71.1, ,12,,0,G,1018.3,24,999.9,,15.9,24,83.7,24,10,24,5.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/13/2017,71.1,24,0,,999.9,,95, ,73.9, ,12,,0,G,1015.3,24,999.9,,13,24,84,24,10,24,6.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/14/2017,70.5,24,0,,999.9,,95, ,75, ,13,,0,G,1013.5,24,999.9,,11.1,24,84.4,24,10,24,7.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/15/2017,63.9,24,0,,999.9,,91, ,72, ,12,,0,G,1015,24,999.9,,12.7,24,78.6,24,10,24,6.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/16/2017,67.7,24,10010,,999.9,,84,*,69.8,*,8.9,,0,G,1013,20,999.9,,10.6,24,76.3,24,10,24,4.9,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/17/2017,72.3,24,10010,,999.9,,89.1, ,70, ,13,,0.36,G,1011.6,16,999.9,,9.7,24,78,24,9.7,24,6.9,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/18/2017,73.5,24,0,,27,,91.9, ,73.9, ,18.1,,0,G,1010.6,20,999.9,,8.5,24,82.3,24,10,24,12.1,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/19/2017,72.1,24,10010,,45.1,,88,*,71.6,*,28,,0,G,1010.4,21,999.9,,8,24,82.7,24,9.5,24,14.9,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/20/2017,66,24,10,,24.1,,89.1, ,70, ,15,,0.53,G,1014.3,23,999.9,,11.8,24,78,24,10,24,7.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/21/2017,66.2,24,0,,20,,90, ,70, ,14,,0,G,1015,24,999.9,,12.7,24,79.5,24,10,24,8.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/22/2017,70.3,24,0,,999.9,,90, ,71.1, ,11.1,,0,G,1015.4,24,999.9,,13,24,82.4,24,10,24,5.9,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/23/2017,73.9,24,10000,,26,,89.1, ,73, ,21,,0.1,G,1011,19,999.9,,8.6,24,81.2,24,9.7,24,11.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/24/2017,67.3,24,10000,,31.1,,89.1, ,73, ,22.9,,0.07,G,1008.2,24,999.9,,5.4,24,83,24,10,24,12.1,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/25/2017,57.9,24,0,,17.1,,89.1, ,72, ,15.9,,0,I,1015.4,24,999.9,,13.1,24,80.2,24,10,24,7.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/26/2017,46.1,24,0,,21,,88, ,68, ,14,,0,G,1017.6,24,999.9,,15.3,24,77.2,24,10,24,8.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/27/2017,52.6,24,10000,,18.1,,84, ,68, ,11.1,,0,G,1016.1,24,999.9,,13.8,24,75.3,24,10,24,7.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/28/2017,48.6,24,0,,17.1,,82.9, ,61, ,13,,0.07,G,1020.4,24,999.9,,18.1,24,72.7,24,10,24,6.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/29/2017,60.7,24,0,,999.9,,91, ,61, ,17.1,,0,G,1020.3,24,999.9,,18,24,76.9,24,10,24,10.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/30/2017,64.8,24,0,,27,,93.9, ,66, ,19,,0,G,1016.9,24,999.9,,14.5,24,82.2,24,10,24,12.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/1/2017,72,24,10010,,28.9,,93.9, ,73, ,22.9,,0,G,1013.9,22,999.9,,11.4,24,82.4,24,10,24,10,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/2/2017,70.3,24,0,,999.9,,93, ,73, ,12,,0.65,G,1015.8,24,999.9,,13.3,24,83.2,24,10,24,4.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/3/2017,67.4,24,0,,999.9,,93, ,75, ,11.1,,0,G,1016.4,24,999.9,,14,24,84.1,24,10,24,5.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/4/2017,68.5,24,10010,,999.9,,91.9, ,75, ,11.1,,0,G,1016.7,24,999.9,,14.3,24,83.1,24,10,24,4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/5/2017,72.6,24,10000,,21,,84,*,73.4,*,17.1,,0.04,G,1018.9,19,999.9,,16.7,24,79.4,24,8.2,24,7.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/6/2017,73.3,24,10000,,999.9,,84, ,73.9, ,11.1,,1.16,G,1017.6,11,999.9,,15.4,24,76,24,7.1,24,6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/7/2017,71.6,24,10010,,22,,91, ,73.9, ,15.9,,0.52,G,1010.5,15,999.9,,8.6,24,80.1,24,10,24,7.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/8/2017,65.8,24,0,,21,,91, ,72, ,13,,0.01,G,1009.9,24,999.9,,7.6,24,80.6,24,10,24,6.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/9/2017,58.2,24,0,,999.9,,90, ,69.1, ,12,,0,G,1016.2,24,999.9,,13.9,24,77.9,24,10,24,8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/10/2017,66.4,24,0,,999.9,,90, ,69.1, ,13,,0,G,1017.1,23,999.9,,14.9,24,80.2,24,10,24,6.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/11/2017,71.1,24,0,,21,,91.9, ,72, ,13,,0,G,1015,24,999.9,,12.7,24,83.1,24,10,24,8.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/12/2017,69.6,24,0,,999.9,,95, ,75, ,11.1,,0,G,1016.8,24,999.9,,14.5,24,85.9,24,10,24,6.5,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/13/2017,73.9,24,0,,18.1,,97, ,77, ,13,,0,G,1017,24,999.9,,14.6,24,87.4,24,10,24,7.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/14/2017,74.7,24,10010,,42,,97, ,73, ,32.1,,0,G,1015.9,22,999.9,,13.4,24,85.9,24,9.7,24,7.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/15/2017,70.1,24,0,,18.1,,97, ,73, ,13,,0.73,G,1014.4,24,999.9,,12.1,24,81,24,10,24,7.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/16/2017,63.3,24,0,,999.9,,90, ,71.1, ,9.9,,0,G,1015.2,24,999.9,,12.8,24,80.5,24,10,24,6.1,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/17/2017,71.9,24,10010,,999.9,,91, ,71.1, ,14,,0,G,1015.7,23,999.9,,13.3,24,82.3,24,9.9,24,6.7,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/18/2017,73.8,24,10010,,999.9,,91.9, ,75.9, ,19,,0,G,1017.8,24,999.9,,15.4,24,82.9,24,10,24,7.4,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/19/2017,73.4,24,0,,999.9,,97, ,77, ,9.9,,0,G,1017.8,24,999.9,,15.4,24,85.2,24,10,24,5.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/20/2017,72,24,0,,999.9,,98.1, ,77, ,9.9,,0,G,1015.8,24,999.9,,13.4,24,88.4,24,10,24,6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/21/2017,72.5,24,0,,999.9,,98.1, ,79, ,9.9,,0,G,1013.4,24,999.9,,11.1,24,89,24,10,24,5.3,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/22/2017,73.2,24,10010,,42,,97, ,73.9, ,25.1,,0,G,1011.7,22,999.9,,9.5,24,85.2,24,10,24,6.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/23/2017,74.5,24,110010,,29.9,,96.1, ,73, ,18.1,,0.99,G,1008.7,17,999.9,,6.5,24,79.1,24,8.6,24,5.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/24/2017,72.1,24,10010,,15.9,,91, ,73, ,14,,1.38,G,1008.8,23,999.9,,6.4,24,81.2,24,9.7,24,5.2,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/25/2017,63.8,24,0,,20,,91, ,71.1, ,14,,0,G,1016.4,24,999.9,,14.1,24,78.5,24,10,24,9.8,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/26/2017,63.1,24,0,,999.9,,84.9, ,69.1, ,12,,0,G,1021.8,24,999.9,,19.5,24,77,24,10,24,5.6,24
72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/27/2017,71.2,24,0,,999.9,,86, ,69.1, ,12,,0,G,1016.3,22,999.9,,14,24,78.3,24,10,24,8.4,24
